190,124,391,124,391,175,190,175,text
217,280,384,280,384,318,217,318,text
191,359,216,359,216,372,191,372,text
192,376,261,376,261,388,192,388,text
195,391,208,391,208,403,195,403,text
215,391,239,391,239,403,215,403,text
243,392,286,392,286,403,243,403,text
190,406,219,406,219,419,190,419,text
222,408,254,408,254,419,222,419,text
193,423,217,423,217,437,193,437,text
224,423,254,423,254,434,224,434,text
259,422,274,422,274,435,259,435,text
281,423,303,423,303,436,281,436,text
308,421,347,421,347,435,308,435,text
192,439,218,439,218,450,192,450,text
221,439,268,439,268,449,221,449,text
192,454,218,454,218,465,192,465,text
223,452,251,452,251,467,223,467,text
256,453,291,453,291,470,256,470,text
193,497,212,497,212,514,193,514,text
214,498,249,498,249,513,214,513,text
193,517,246,517,246,527,193,527,text
193,530,218,530,218,542,193,542,text
223,529,266,529,266,543,223,543,text
271,527,312,527,312,545,271,545,text
190,544,211,544,211,556,190,556,text
213,546,248,546,248,561,213,561,text
251,548,281,548,281,559,251,559,text
196,574,246,574,246,588,196,588,text
252,576,269,576,269,588,252,588,text
193,592,227,592,227,603,193,603,text
230,593,267,593,267,606,230,606,text
273,592,321,592,321,605,273,605,text
194,627,223,627,223,638,194,638,text
240,629,248,629,248,639,240,639,text
253,629,259,629,259,639,253,639,text
270,627,292,627,292,639,270,639,text
310,627,327,627,327,638,310,638,text
331,628,336,628,336,640,331,640,text
361,627,377,627,377,638,361,638,text
220,656,274,656,274,667,220,667,text
287,654,313,654,313,666,287,666,text
320,656,392,656,392,669,320,669,text
156,699,187,699,187,715,156,715,text
193,702,210,702,210,715,193,715,text
214,702,234,702,234,716,214,716,text
240,702,278,702,278,717,240,717,text
282,701,307,701,307,716,282,716,text
311,702,328,702,328,717,311,717,text
333,704,385,704,385,719,333,719,text
389,706,418,706,418,719,389,719,text
158,717,178,717,178,730,158,730,text
183,718,219,718,219,732,183,732,text
227,719,239,719,239,732,227,732,text
247,719,275,719,275,733,247,733,text
281,719,318,719,318,731,281,731,text
