191,62,353,62,353,89,191,89,text
248,106,295,106,295,117,248,117,text
215,119,276,119,276,128,215,128,text
282,120,326,120,326,130,282,130,text
245,132,297,132,297,141,245,141,text
220,143,251,143,251,153,220,153,text
256,144,287,144,287,155,256,155,text
293,143,322,143,322,155,293,155,text
169,191,220,191,220,203,169,203,text
228,191,253,191,253,203,228,203,text
262,192,313,192,313,203,262,203,text
319,192,337,192,337,203,319,203,text
343,193,370,193,370,203,343,203,text
221,205,286,205,286,215,221,215,text
294,206,320,206,320,216,294,216,text
186,217,219,217,219,229,186,229,text
229,218,303,218,303,228,229,228,text
311,218,352,218,352,231,311,231,text
163,267,197,267,197,277,163,277,text
204,267,222,267,222,277,204,277,text
230,266,256,266,256,277,230,277,text
337,267,372,267,372,278,337,278,text
163,279,222,279,222,290,163,290,text
230,280,288,280,288,291,230,291,text
337,279,370,279,370,290,337,290,text
163,292,204,292,204,303,163,303,text
212,292,288,292,288,302,212,302,text
336,292,371,292,371,302,336,302,text
163,304,189,304,189,314,163,314,text
196,305,265,305,265,315,196,315,text
337,304,370,304,370,315,337,315,text
163,341,204,341,204,353,163,353,text
296,341,371,341,371,352,296,352,text
174,377,224,377,224,390,174,390,text
231,377,265,377,265,390,231,390,text
273,377,316,377,316,391,273,391,text
321,377,362,377,362,390,321,390,text
171,442,366,442,366,449,171,449,text
